id,title,release_date,popularity,vote_average,vote_count
13850,Song of the South,1946-11-12,4.045635,6.9,69.0
2619,Splash,1984-03-09,8.441602,6.1,328.0
65158,Squanto: A Warrior's Tale,1994-10-28,1.9350060000000002,6.1,7.0
53565,Steamboat Willie,1928-11-18,3.394625,7.4,76.0
41841,Tall Tale,1995-03-24,1.283015,6.6,15.0
27332,Tex,1982-07-30,5.5401169999999995,5.9,9.0
97,Tron,1982-07-09,16.574021,6.6,717.0
10419,Swing Kids,1993-03-05,4.379054,6.7,63.0
11675,Halloween: H20,1998-08-05,8.619067999999999,5.7,306.0
2107,L.A. Story,1991-02-08,7.775188000000001,6.4,88.0
6471,The Jerk,1979-12-14,5.873021,7.0,272.0
9442,Dead Men Don't Wear Plaid,1982-05-21,5.515136,6.5,104.0
11591,The Man with Two Brains,1983-06-10,12.157229,6.2,131.0
13697,Grand Canyon,1991-12-25,4.422985,6.8,51.0
19158,Graveyard Shift,1990-10-26,4.668541,4.5,52.0
227,The Outsiders,1983-03-25,6.435926,6.9,293.0
87,Indiana Jones and the Temple of Doom,1984-05-23,15.802306,7.1,2841.0
123,The Lord of the Rings,1978-11-15,7.914795,6.1,187.0
9314,Nineteen Eighty-Four,1984-10-10,11.513066,6.8,311.0
11336,The Dead Zone,1983-10-21,11.194448,6.9,320.0
9980,Maximum Overdrive,1986-07-25,6.614078,5.5,170.0
10657,Needful Things,1993-08-27,10.560238,5.9,136.0
10489,Cujo,1983-08-10,7.065625999999999,5.7,194.0
10823,Children of the Corn,1984-03-09,11.846960000000001,5.6,243.0
11497,All Dogs Go to Heaven,1989-11-17,7.068389,6.3,244.0
2907,The Addams Family,1991-11-22,12.962525,6.7,871.0
9454,Ever After: A Cinderella Story,1998-07-31,13.309701,6.8,408.0
8688,Snake Eyes,1998-08-07,11.604533,5.8,331.0
118452,"First Love, Last Rites",1998-08-07,0.546143,3.0,1.0
16155,Safe Men,1998-08-17,3.3837040000000003,6.3,17.0
48894,The Saltmen of Tibet,1997-04-25,0.11356500000000001,6.5,3.0
23954,Atlantic City,1980-09-02,3.8351879999999996,6.7,58.0
12761,Autumn Sonata,1978-10-08,4.850503,7.8,83.0
396,Who's Afraid of Virginia Woolf?,1966-06-21,5.564294,7.8,199.0
14367,Adventures in Babysitting,1987-07-01,7.230508,6.6,169.0
11814,Weird Science,1985-08-01,11.104542,6.4,375.0
16081,Doctor Dolittle,1967-12-19,3.896319,6.0,42.0
18331,The Nutty Professor,1963-06-04,6.36551,6.6,90.0
15171,Charlotte's Web,1973-03-01,7.574372,6.2,100.0
11837,Watership Down,1978-10-14,5.602126,7.3,159.0
11704,The Secret of NIMH,1982-06-17,10.812275,7.5,186.0
11639,The Dark Crystal,1982-12-17,13.524001,7.3,233.0
4978,An American Tail,1986-11-21,11.928545,6.6,344.0
10380,An American Tail: Fievel Goes West,1991-11-21,8.800701,6.2,180.0
11976,Legend,1985-07-19,10.932786,6.2,282.0
15144,Sixteen Candles,1984-05-04,6.683723,6.9,455.0
11522,Pretty in Pink,1986-02-28,8.568378,6.6,313.0
11557,St. Elmo's Fire,1985-06-20,9.116245,6.0,133.0
13853,The Clan of the Cave Bear,1986-01-17,10.750748,4.7,28.0
11415,House,1986-02-28,13.208901999999998,5.8,144.0
37530,House II: The Second Story,1987-05-14,13.416333999999999,5.0,66.0
8393,The Gods Must Be Crazy,1980-09-10,10.973482,7.1,251.0
11937,The Gods Must Be Crazy II,1989-07-01,4.993561,6.5,91.0
21661,Air Bud: Golden Receiver,1998-08-14,3.576604,4.6,41.0
9320,The Avengers,1998-08-13,9.562953,4.4,205.0
33644,How Stella Got Her Groove Back,1998-08-14,3.645263,6.0,24.0
14662,Slums of Beverly Hills,1998-08-14,5.913162000000001,6.5,45.0
125124,The Best Man,1997-10-28,0.11441099999999998,0.0,0.0
115872,The Chambermaid on the Titanic,1997-10-10,0.40639699999999995,5.3,3.0
39930,"Henry II, Portrait of a Serial Killer",1996-10-10,1.5972469999999999,5.8,5.0
10692,Henry: Portrait of a Serial Killer,1986-09-24,10.072668,6.8,142.0
805,Rosemary's Baby,1968-06-12,11.504558,7.5,892.0
34584,The NeverEnding Story,1984-04-05,14.225919000000001,7.0,1031.0
34636,The Neverending Story II: The Next Chapter,1990-10-24,6.658994,5.5,193.0
2182,Attack of the Killer Tomatoes!,1978-10-01,3.625313,4.7,74.0
28070,Surf Nazis Must Die,1987-07-03,1.7889130000000002,3.5,21.0
77469,Your Friends & Neighbors,1998-02-04,1.5647739999999999,5.9,17.0
10278,Return to Paradise,1998-08-10,4.8314580000000005,6.5,40.0
36647,Blade,1998-08-21,15.043454,6.5,1950.0
17915,Dance with Me,1998-08-21,7.894516,5.6,24.0
14557,Dead Man on Campus,1998-08-21,9.183342999999999,5.6,49.0
9417,Wrongfully Accused,1998-08-21,9.852635000000001,5.7,91.0
41469,Next Stop Wonderland,1998-08-21,0.7980149999999999,6.0,21.0
19381,All I Wanna Do,1998-08-21,1.9839330000000002,6.4,23.0
34637,The Navigator: A Medieval Odyssey,1988-09-16,1.478701,6.3,20.0
4011,Beetlejuice,1988-02-29,10.627364,7.1,1475.0
161795,Déjà Vu,1998-04-22,0.438882,8.0,1.0
1580,Rope,1948-08-23,7.248676,7.8,539.0
5854,Family Plot,1976-04-09,4.845776,6.7,86.0
573,Frenzy,1972-05-25,5.316387000000001,7.2,162.0
2370,Topaz,1969-12-18,5.757907,6.1,78.0
5780,Torn Curtain,1966-07-13,6.243248,6.4,120.0
506,Marnie,1964-07-09,6.4090940000000005,7.2,233.0
22527,The Wrong Man,1956-12-22,8.56081,6.9,105.0
574,The Man Who Knew Too Much,1956-06-01,12.547763,7.3,276.0
11219,The Trouble with Harry,1955-10-03,6.486117,6.9,152.0
30159,I Confess,1953-02-28,10.424982,7.0,82.0
845,Strangers on a Train,1951-06-18,15.417729999999999,7.6,379.0
1978,Stage Fright,1950-02-23,4.329397,6.8,61.0
3682,54,1998-08-28,8.736869,5.5,138.0
51942,I Married a Strange Person!,1998-08-28,0.817002,7.5,12.0
46702,Why Do Fools Fall In Love,1998-08-28,0.8974129999999999,6.4,12.0
54795,Keep the Aspidistra Flying,1997-11-20,0.6910609999999999,6.3,3.0
46748,See the Sea,1997-12-03,0.892546,7.4,7.0
847,Willow,1988-05-01,9.918312,6.9,484.0
117,The Untouchables,1987-06-02,11.062203,7.6,1424.0
14577,Dirty Work,1998-06-12,7.061315,6.5,66.0
37498,Knock Off,1998-09-04,5.2137139999999995,4.7,65.0
38621,Firelight,1997-09-14,5.57396,7.0,15.0
59138,Modulations,1998-09-18,0.100482,8.5,2.0
28047,Phoenix,1998-09-04,1.6438990000000002,5.2,14.0
4175,Under Capricorn,1949-09-08,2.972892,6.1,27.0
31667,The Paradine Case,1947-12-31,3.983539,6.3,42.0
13321,Lifeboat,1944-01-11,7.773353999999999,7.3,112.0
21734,Shadow of a Doubt,1943-01-16,8.007141,7.5,219.0
31997,Saboteur,1942-04-24,4.9118260000000005,6.8,91.0
24197,Mr. & Mrs. Smith,1941-01-30,2.761605,5.7,36.0
11462,Suspicion,1941-11-14,5.660476,7.1,140.0
31995,Jamaica Inn,1939-05-11,3.876608,5.6,43.0
940,The Lady Vanishes,1938-07-26,6.078088,7.5,183.0
2762,Young and Innocent,1937-11-01,3.8248839999999995,6.8,42.0
12684,Sabotage,1936-12-02,6.514753,6.7,60.0
2761,Secret Agent,1936-06-12,4.1199069999999995,6.7,36.0
8208,The Man Who Knew Too Much,1934-11-30,7.294135000000001,6.4,73.0
52907,Waltzes from Vienna,1934-01-31,0.751957,4.8,11.0
15007,Number Seventeen,1932-07-18,1.962002,5.3,19.0
36049,Rich and Strange,1931-12-10,1.5810629999999999,5.5,16.0
52748,The Skin Game,1931-02-26,1.775534,4.9,15.0
75793,Elstree Calling,1930-02-01,1.453276,3.8,2.0
47695,Juno and the Paycock,1930-06-29,1.7837759999999998,5.1,11.0
31930,Murder!,1930-07-31,1.988389,6.3,19.0
20213,The Manxman,1929-01-21,1.6805450000000002,5.4,13.0
543,Blackmail,1929-06-30,3.956703,6.8,45.0
36054,Champagne,1928-08-19,0.560815,5.6,13.0
143750,The Farmer's Wife,2012-06-20,0.211754,10.0,1.0
52782,Downhill,1927-10-24,1.646779,6.3,11.0
36055,Easy Virtue,1928-03-05,0.957802,5.4,15.0
36056,The Ring,1927-10-01,1.986461,6.1,16.0
2760,The Lodger: A Story of the London Fog,1927-02-14,9.299853,7.2,49.0
64398,The Pleasure Garden,1925-11-03,0.753073,5.7,10.0
10220,Rounders,1998-09-11,8.783453999999999,6.9,451.0
431,Cube,1997-09-09,12.095263000000001,6.9,1101.0
31641,Digging to China,1997-07-07,1.486062,6.5,10.0
223318,Let's Talk About Sex,1998-09-11,0.028316,0.0,0.0
69848,One Man's Hero,1999-08-02,0.996778,9.3,2.0
22796,Simon Birch,1998-09-11,2.651408,6.5,52.0
22256,Without Limits,1998-09-11,3.643468,6.4,20.0
37550,Seven Beauties,1975-12-20,1.356974,8.8,10.0
37916,Swept Away,1974-12-18,1.614531,7.4,36.0
21873,My Bodyguard,1980-07-11,2.48642,6.2,31.0
21500,Class,1983-07-22,3.169554,5.8,38.0
84116,"Grandview, U.S.A.",1984-08-03,8.143655,5.8,7.0
12626,Broadcast News,1987-12-16,8.627019,6.8,101.0
37818,The Allnighter,1987-05-01,0.612445,4.3,4.0
3525,Working Girl,1988-12-20,8.318954,6.5,242.0
129628,Stars & Bars,1988-03-18,0.40317,5.3,2.0
2321,Married to the Mob,1988-08-19,5.611184,5.8,67.0
2028,Say Anything...,1989-04-14,6.953646000000001,7.2,244.0
16384,My Blue Heaven,1990-08-17,5.4516230000000006,6.0,72.0
91217,Men Don't Leave,1990-02-02,0.7280369999999999,6.6,10.0
77314,The Cabinet of Dr. Ramirez,1991-12-04,0.0375,0.0,0.0
10699,Hero,1992-10-02,5.584089,6.3,100.0
11597,Toys,1992-12-18,5.923774,5.0,173.0
218624,Choices,1981-10-01,0.304363,0.0,0.0
47947,Young Doctors in Love,1982-07-16,1.7688540000000001,5.2,13.0
48311,Parasite,1982-03-12,0.577976,5.1,8.0
44772,No Small Affair,1984-11-09,8.895355,5.4,13.0
14347,Blame It on Rio,1984-02-17,7.643886,5.9,49.0
41090,Wisdom,1986-12-31,1.710851,5.9,15.0
18282,One Crazy Summer,1986-08-08,4.66789,6.4,54.0
18169,About Last Night...,1986-07-02,2.769589,5.6,51.0
11082,The Seventh Sign,1988-04-01,4.720395,5.9,79.0
5971,We're No Angels,1989-12-15,14.348459,5.6,106.0
11933,Nothing but Trouble,1991-02-14,10.39662,5.0,88.0
20096,The Butcher's Wife,1991-10-25,6.825983,5.6,35.0
30815,Mortal Thoughts,1991-04-19,5.1337779999999995,5.3,43.0
881,A Few Good Men,1992-12-11,12.330249,7.1,899.0
4478,Indecent Proposal,1993-04-07,7.118123,5.8,300.0
22318,Permanent Midnight,1998-09-12,3.357962,6.0,32.0
53113,One True Thing,1998-09-18,2.5863549999999997,6.2,27.0
2109,Rush Hour,1998-09-18,11.840557,6.8,1254.0
122289,Lilian's Story,1996-05-09,0.964894,6.0,2.0
24746,Six-String Samurai,1998-09-18,2.740989,5.8,36.0
72987,A Soldier's Daughter Never Cries,1998-09-18,0.8569100000000001,7.0,5.0
193103,Somewhere in the City,1998-06-11,0.00765,0.0,0.0
8195,Ronin,1998-09-25,9.672094,6.8,670.0
9877,Urban Legend,1998-09-25,6.0814010000000005,5.6,293.0
26618,Clay Pigeons,1998-09-25,6.108589,6.3,39.0
21132,Monument Ave.,1998-09-25,2.2582880000000003,6.3,8.0
11855,Pecker,1998-09-16,2.348919,6.0,52.0
24016,The Sheltering Sky,1990-10-24,13.798247,6.4,51.0
14785,Bandit Queen,1994-09-09,0.9767979999999999,7.1,11.0
14794,If....,1968-12-19,12.083475,7.2,80.0
3486,The Fiendish Plot of Dr. Fu Manchu,1980-08-08,0.886041,4.4,12.0
11071,Them!,1954-06-16,9.222871000000001,6.8,111.0
1091,The Thing,1982-06-25,16.83125,7.8,1629.0
10403,The Player,1992-04-03,6.230854,6.9,169.0
11337,Stardust Memories,1980-09-26,5.7205379999999995,6.9,96.0
162,Edward Scissorhands,1990-12-05,17.612244,7.5,3731.0
25723,Overnight Delivery,1998-04-07,2.305829,5.8,24.0
73351,Shadrach,1998-09-22,0.5322939999999999,6.6,4.0
8916,Antz,1998-10-02,16.025625,6.0,1320.0
28134,The Impostors,1998-05-18,2.533982,6.0,18.0
9429,A Night at the Roxbury,1998-10-01,12.480685000000001,5.9,202.0
12159,What Dreams May Come,1998-10-02,11.218378,6.8,596.0
27791,Strangeland,1998-10-02,2.31478,4.7,36.0
43106,The Battle of the Sexes,1960-02-25,0.586584,7.2,7.0
30197,The Producers,1967-11-22,7.433783999999999,7.3,177.0
10156,History of the World: Part I,1981-06-12,9.270491999999999,6.5,205.0
10377,My Cousin Vinny,1992-03-13,7.922216000000001,7.3,393.0
3121,Nashville,1975-06-11,9.042678,7.2,79.0
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,1998-09-16,1.3541020000000001,6.7,19.0
37532,Slam,1998-10-07,0.555304,6.7,7.0
9713,Holy Man,1998-10-08,5.403617,4.9,113.0
134368,One Tough Cop,1998-10-09,1.082,3.0,3.0
85837,Detroit 9000,1973-08-01,0.37055,6.0,10.0
1039,The Inheritors,1998-06-19,0.639285,6.6,7.0
9821,The Mighty,1998-10-23,6.78844,7.1,51.0
4437,2010,1984-12-06,7.482864999999999,6.6,290.0
1890,Children of a Lesser God,1986-09-13,8.503064,6.9,72.0
1955,The Elephant Man,1980-10-02,8.405672000000001,7.9,740.0
39437,Beloved,1998-10-16,1.557283,5.9,26.0
11932,Bride of Chucky,1998-10-16,13.018491000000001,5.5,366.0
6435,Practical Magic,1998-10-16,7.757795,6.3,348.0
108316,The Alarmist,1998-10-23,0.41735,3.3,3.0
10683,Happiness,1998-10-16,5.493697,7.4,197.0
63709,Reach The Rock,1998-10-16,0.158503,7.5,3.0
9445,Apt Pupil,1998-10-23,15.352714,6.2,168.0
2657,Pleasantville,1998-09-17,11.0874,7.1,498.0
9425,Soldier,1998-10-23,7.970031,6.1,226.0
32326,The Cruise,1998-10-23,0.8029310000000001,7.8,8.0
637,Life Is Beautiful,1997-12-20,39.39497,8.3,3643.0
8675,Orgazmo,1997-09-06,5.919725,6.2,116.0
125762,Shattered Image,1998-12-04,0.050217000000000005,0.0,0.0
20701,Tales from the Darkside: The Movie,1990-05-03,5.732016000000001,5.8,92.0
9945,Vampires,1998-04-15,13.318722,5.8,262.0
73,American History X,1998-10-30,18.157166,8.2,3120.0
18603,Hands on a Hard Body: The Documentary,1997-06-01,0.495079,8.7,6.0
46889,Living Out Loud,1998-10-30,1.575026,5.4,12.0
12888,Belly,1998-11-04,3.4365349999999997,6.1,42.0
3033,Gods and Monsters,1998-01-21,6.7880210000000005,6.8,82.0
9882,The Siege,1998-11-06,9.019114,6.1,361.0
10663,The Waterboy,1998-11-06,9.461822999999999,5.9,521.0
4518,Elizabeth,1998-09-13,7.566321,7.2,346.0
1808,Velvet Goldmine,1998-10-23,16.5293,6.9,119.0
3600,I Still Know What You Did Last Summer,1998-11-13,11.023042,5.1,381.0
17037,I'll Be Home for Christmas,1998-11-12,3.366048,5.2,65.0
297,Meet Joe Black,1998-11-12,14.026744,6.9,1174.0
5332,Dancing at Lughnasa,1998-09-04,1.157399,6.0,10.0
21589,Hard Core Logo,1996-10-25,0.88051,6.4,8.0
8336,The Naked Man,1998-08-02,0.9425620000000001,6.0,3.0
11893,Runaway Train,1985-11-15,15.236541,7.0,129.0
123056,Desert Bloom,1986-01-22,1.229428,4.9,8.0
12223,The Stepford Wives,1975-02-12,3.94547,6.7,79.0
32081,The Pope of Greenwich Village,1984-06-22,4.652503,6.4,40.0
14924,Sid & Nancy,1986-11-07,5.681582,7.0,106.0
10002,Mona Lisa,1986-06-13,3.095584,6.7,62.0
41817,Heart Condition,1990-02-02,5.531486,5.1,25.0
19426,Nights of Cabiria,1957-10-03,6.587353,7.9,122.0
12560,The Big Chill,1983-09-09,11.620391999999999,6.8,124.0
9798,Enemy of the State,1998-11-20,12.978750999999999,6.7,1266.0
14444,The Rugrats Movie,1998-11-20,5.1543730000000005,5.8,149.0
9487,A Bug's Life,1998-11-25,16.869208999999998,6.8,2379.0
9466,Celebrity,1998-09-07,5.704352,6.0,113.0
666,Central Station,1998-01-16,4.919716,7.6,132.0
2042,Savior,1998-11-20,3.699017,7.1,29.0
10162,Waking Ned,1998-09-15,4.502687,7.4,58.0
309,The Celebration,1998-05-20,6.064954,7.7,213.0
692,Pink Flamingos,1972-03-12,5.738871,6.2,111.0
24018,Glen or Glenda,1953-01-01,1.7508150000000002,4.6,32.0
1678,Godzilla,1954-11-03,13.153272,6.9,194.0
39256,Godzilla 1985,1984-12-15,2.894009,6.7,34.0
1680,King Kong vs. Godzilla,1962-08-11,2.894775,6.0,48.0
244,King Kong,1933-04-07,8.73274,7.7,346.0
10730,King Kong,1976-09-08,5.810716,5.9,179.0
31947,King Kong Lives,1986-11-21,2.663294,4.6,29.0
8130,Desperately Seeking Susan,1985-03-29,8.679349,6.0,99.0
11532,The Emerald Forest,1985-06-26,19.520733,7.0,64.0
9749,Fletch,1985-05-31,6.0404860000000005,6.8,210.0
14628,Fletch Lives,1989-03-17,10.357224,5.8,98.0
9626,Red Sonja,1985-04-09,10.014248,5.0,211.0
13698,Gung Ho,1986-03-13,6.853782000000001,6.2,47.0
10466,The Money Pit,1986-03-15,7.054864,6.2,288.0
707,A View to a Kill,1985-05-24,12.840798,6.0,515.0
11954,Lifeforce,1985-06-20,13.561368,6.2,136.0
9336,Police Academy,1984-03-22,8.354488,6.5,614.0
10157,Police Academy 2: Their First Assignment,1985-03-28,9.021668,5.6,349.0
12118,Police Academy 3: Back in Training,1986-03-20,7.10005,5.5,259.0
10587,Police Academy 4: Citizens on Patrol,1987-04-02,5.952392,4.9,261.0
11825,Police Academy 5: Assignment Miami Beach,1988-03-17,10.278957,4.7,195.0
11895,Police Academy 6: City Under Siege,1989-03-09,5.612379,4.7,183.0
9447,Babe: Pig in the City,1998-11-25,6.229629,5.3,312.0
12257,Home Fries,1998-11-25,2.3128439999999997,4.8,32.0
37536,Ringmaster,1998-11-25,0.556435,3.8,13.0
10029,Very Bad Things,1998-09-11,10.432293,6.2,182.0
27104,Steam: The Turkish Bath,1997-10-24,1.74817,6.4,24.0
11252,Psycho,1998-12-04,6.715897999999999,4.8,233.0
8545,Little Voice,1998-11-05,7.214017,6.6,62.0
10223,A Simple Plan,1998-12-11,5.765416,6.9,191.0
9745,Jack Frost,1998-12-10,7.372419,5.5,254.0
200,Star Trek: Insurrection,1998-12-10,9.538877000000001,6.3,402.0
9837,The Prince of Egypt,1998-12-15,11.898185,6.9,847.0
11545,Rushmore,1998-09-17,5.997054,7.5,688.0
1934,Shakespeare in Love,1998-12-11,13.813154999999998,6.8,831.0
110643,Mass Appeal,1984-12-14,0.582317,7.5,3.0
11881,Miracle on 34th Street,1947-05-02,5.114032,7.4,139.0
13764,Santa Claus: The Movie,1985-10-29,11.690532000000001,6.1,58.0
24951,Prancer,1989-11-17,1.9123240000000001,5.7,17.0
8879,Pale Rider,1985-06-28,9.385078,7.0,255.0
1369,Rambo: First Blood Part II,1985-05-21,11.924462,6.3,884.0
1368,First Blood,1982-10-22,14.778884,7.2,1523.0
1370,Rambo III,1988-05-24,11.624866,5.7,703.0
10303,The Jewel of the Nile,1985-12-04,10.571841000000001,6.0,289.0
9326,Romancing the Stone,1984-03-30,6.827192999999999,6.6,477.0
10328,Cocoon,1985-06-21,5.773276999999999,6.5,329.0
11285,Cocoon: The Return,1988-09-13,12.167264999999999,5.4,103.0
1367,Rocky II,1979-06-15,11.789813,6.9,948.0
1371,Rocky III,1982-05-28,11.673366,6.6,894.0
1374,Rocky IV,1985-11-21,10.25721,6.6,984.0
1375,Rocky V,1990-10-18,14.007329,5.3,688.0
15196,Clue,1985-12-13,7.720008999999999,7.1,377.0
11904,Young Sherlock Holmes,1985-12-04,5.2034519999999995,6.7,172.0
215875,Violets Are Blue,1986-04-04,0.8968780000000001,2.5,2.0
15596,Back to School,1986-06-13,6.669878999999999,6.4,113.0
13818,Heartburn,1986-07-25,16.071191,5.9,48.0
29968,Nothing in Common,1986-07-29,8.750517,6.1,30.0
44326,Extremities,1986-08-22,10.273978999999999,6.0,13.0
1885,The Karate Kid,1984-06-22,7.644989999999999,6.9,913.0
8856,"The Karate Kid, Part II",1986-06-18,9.231318,5.9,457.0
10495,"The Karate Kid, Part III",1989-06-29,6.441664,5.5,311.0
5825,National Lampoon's Christmas Vacation,1989-12-01,9.802574,7.1,668.0
9489,You've Got Mail,1998-12-17,10.237996,6.3,859.0
16885,The General,1998-05-01,2.21138,6.5,24.0
76857,The Theory of Flight,1999-01-22,0.8369110000000001,6.0,7.0
8741,The Thin Red Line,1998-12-25,9.783966,7.2,793.0
9276,The Faculty,1998-12-25,13.462253,6.2,500.0
9822,Mighty Joe Young,1998-12-25,6.939576,5.9,208.0
39314,Mighty Joe Young,1949-07-27,2.812461,6.7,25.0
10312,Patch Adams,1998-12-25,12.52181,7.0,863.0
9441,Stepmom,1998-12-25,7.17892,6.9,286.0
9422,A Civil Action,1998-03-05,9.353499000000001,6.1,113.0
125582,Down in the Delta,1998-12-25,0.670559,6.4,5.0
24525,Hurlyburly,1998-12-25,7.352492999999999,5.6,22.0
10368,Tea with Mussolini,1999-03-25,3.094893,5.8,32.0
11365,Wilde,1997-09-01,3.8957349999999997,6.7,62.0
140897,Outside Ozona,1998-12-18,1.28977,6.0,2.0
31662,Affliction,1997-08-28,4.409590000000001,5.8,56.0
36136,Another Day in Paradise,1998-12-30,2.58581,6.4,38.0
1363,The Hi-Lo Country,1998-12-30,6.971267999999999,4.7,9.0
46992,Hilary and Jackie,1998-12-30,6.387601999999999,6.5,23.0
825,Playing by Heart,1998-12-30,3.010088,6.6,49.0
22913,24 7: Twenty Four Seven,1997-08-31,0.47735600000000006,6.3,10.0
15556,At First Sight,1999-01-15,7.638813000000001,5.9,49.0
28902,In Dreams,1999-01-15,6.028168,5.4,45.0
14709,Varsity Blues,1999-01-15,9.162643,6.0,126.0
9423,Virus,1999-01-14,7.116536999999999,5.0,151.0
14443,The Garbage Pail Kids Movie,1987-08-22,3.47192,3.0,20.0
10658,Howard the Duck,1986-08-01,10.722672,5.1,227.0
6917,The Gate,1987-04-21,4.742709,5.9,107.0
40729,The Gate II: Trespassers,1990-05-24,1.214091,5.3,16.0
24086,The Boy Who Could Fly,1986-08-15,3.791972,6.0,36.0
11815,The Fly,1958-07-16,8.407369000000001,6.9,129.0
9426,The Fly,1986-08-15,13.534589000000002,7.1,1038.0
10344,The Fly II,1989-02-10,9.207436,5.2,159.0
15698,Running Scared,1986-06-27,4.8194669999999995,6.4,58.0
2620,Armed and Dangerous,1986-08-15,5.037671,5.3,46.0
30497,The Texas Chain Saw Massacre,1974-10-01,15.526413,7.1,617.0
16337,The Texas Chainsaw Massacre 2,1986-08-22,9.501011,5.8,142.0
25018,Leatherface: Texas Chainsaw Massacre III,1990-01-12,5.7990699999999995,5.1,75.0
16780,Texas Chainsaw Massacre: The Next Generation,1994-01-01,6.854576,3.9,96.0
12151,Ruthless People,1986-06-26,7.427491000000001,6.7,104.0
25438,Trick or Treat,1986-10-24,2.612214,5.6,40.0
33278,Deadly Friend,1986-10-10,5.012318,5.9,57.0
274253,Belizaire the Cajun,1986-06-13,0.063442,5.0,1.0
192,The Name of the Rose,1986-09-24,11.469750999999999,7.2,739.0
10945,Jumpin' Jack Flash,1986-10-09,4.477284,5.9,86.0
10013,Peggy Sue Got Married,1986-10-05,7.471655,5.9,138.0
9671,Crocodile Dundee,1986-09-26,7.791212,6.3,512.0
9396,Crocodile Dundee II,1988-05-19,8.948564999999999,5.5,310.0
11038,Tough Guys,1986-10-03,2.86084,5.7,41.0
12278,Soul Man,1986-10-24,3.589199,5.4,42.0
11873,The Color of Money,1986-10-07,11.613655,6.7,297.0
18588,52 Pick-Up,1986-11-07,15.921964000000001,5.8,23.0
10015,Heartbreak Ridge,1986-12-15,7.390012,6.5,270.0
12715,Firewalker,1986-11-21,3.1508990000000003,5.0,48.0
8388,¡Three Amigos!,1986-12-12,6.377624,6.3,287.0
45712,Gloria,1999-01-22,1.807605,5.5,13.0
6187,Dry Cleaning,1997-09-24,1.018341,4.7,5.0
8129,My Name Is Joe,1998-05-15,1.878973,7.1,29.0
1618,Still Crazy,1998-10-30,11.089962,7.1,35.0
10722,The Day of the Beast,1995-10-20,5.759423,6.9,106.0
296543,Tinseltown,1997-01-01,0.036470999999999996,5.0,1.0
10314,She's All That,1999-01-29,7.0649820000000005,5.7,425.0
125548,The 24 Hour Woman,1999-01-29,1.403627,2.0,1.0
47139,"Blood, Guts, Bullets and Octane",1998-10-16,0.137676,6.0,3.0
11167,Peeping Tom,1960-04-06,7.2295869999999995,7.6,148.0
170187,Spanish Fly,1998-09-10,0.12732000000000002,0.0,0.0
2112,Payback,1999-02-05,9.112008,6.7,557.0
16172,Simply Irresistible,1999-02-05,6.053045,5.5,52.0
111794,20 Dates,1998-01-01,0.759793,3.7,3.0
9524,Comedian Harmonists,1997-12-25,0.799079,6.7,13.0
20595,The Last Days,1998-10-23,1.380947,7.7,10.0
16306,Fantastic Planet,1973-05-01,6.305008,7.6,140.0
11622,Blast from the Past,1999-02-12,8.355977000000001,6.3,247.0
10207,Message in a Bottle,1999-02-22,5.101392,5.9,198.0
9849,My Favorite Martian,1999-02-11,12.651019999999999,5.1,81.0
82865,"God Said, 'Ha!'",1998-05-14,0.054591999999999995,8.0,1.0
18892,Jawbreaker,1999-01-30,7.4347970000000005,5.9,93.0
13466,October Sky,1999-02-19,6.652528,7.4,259.0
1542,Office Space,1999-02-19,12.329066000000001,7.4,1068.0
43978,The Apple,1998-01-01,0.561987,7.3,14.0
15256,200 Cigarettes,1999-02-26,3.227046,6.1,44.0
8224,8MM,1999-02-26,7.473717999999999,6.1,479.0
18417,The Other Sister,1999-02-26,3.8164910000000005,6.0,35.0
12479,Breakfast of Champions,1999-02-13,2.421573,5.2,28.0
15031,The Breaks,1999-02-26,0.167229,5.2,3.0
15209,Eight Days a Week,1997-01-17,4.515523,6.0,11.0
26425,Just the Ticket,1999-02-26,1.1657520000000001,5.8,8.0
1847,The Long Goodbye,1973-03-07,7.2040169999999994,7.3,112.0
42113,The Ballad of Narayama,1983-04-09,1.9258389999999999,7.1,32.0
8913,Pet Sematary,1989-04-21,8.365761000000001,6.4,417.0
10906,Pet Sematary II,1992-08-28,6.8234449999999995,5.0,107.0
25748,Children of the Corn II: The Final Sacrifice,1993-01-29,8.357875,4.5,50.0
25749,Children of the Corn III: Urban Harvest,1995-09-12,4.411511,4.7,50.0
8769,Christine,1983-12-08,7.106757000000001,6.5,392.0
14742,Night Shift,1982-07-30,4.535207,5.9,46.0
15856,House on Haunted Hill,1959-02-17,5.738218,6.9,102.0
10671,Airport,1970-03-05,7.873017999999999,6.2,89.0
27932,Airport 1975,1974-10-18,8.480501,5.5,79.0
7227,Airport '77,1977-03-11,9.394776,5.8,69.0
10670,Rollercoaster,1977-06-10,3.494417,5.4,33.0
5919,The Towering Inferno,1974-12-14,7.469056,7.1,230.0
33518,Alligator,1980-07-02,5.500439,5.6,63.0
40160,Meteor,1979-10-19,4.695793,5.1,37.0
2362,Westworld,1973-10-22,6.529052,6.7,345.0
10803,Logan's Run,1976-06-23,6.842274000000001,6.6,272.0
871,Planet of the Apes,1968-02-07,17.784978,7.5,958.0
1685,Beneath the Planet of the Apes,1970-05-01,12.325947,6.2,370.0
